"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-05",,"54",,"49"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-06",,"60",,"49"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-07","2.68","63","75","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-08","1.02","64",,"54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-09","0.00","68","78","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-10",,"82",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-11",,"78","96","74"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-12","0.00","63","81",
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-13","0.12","52","67","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-14","0.00","47","53","43"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-15","0.00","47","53","44"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-16","1.06","47","52",
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-17","1.61","46",,"40"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-18","0.00","52",,"41"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-19",,"57",,"44"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-20",,"61","71","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-21",,"54","70","48"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-22","0.20","51","64","46"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-23","0.00","51",,"40"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-24",,"50","61","42"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-25",,"53","61","47"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-26",,"58",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-27",,"59","67","52"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-28","0.00","60","68","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-29","0.79","52","65","43"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-09-30","0.08","52","57","43"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-01","0.00","52",,"45"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-02",,"55",,"48"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-03",,"58","64","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-04",,"60",,"54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-05",,"57","69","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-06",,"62",,"52"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-07",,"65",,"56"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-08",,"67",,"59"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-09",,"69","78","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-10","0.39","65","78","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-11","0.00","65","75","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-12",,"64",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-13",,"66",,"62"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-14",,"68",,"59"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-15",,"70","82","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-16",,"73","83","68"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-17",,"73","82","67"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-18",,"68","82","55"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-19",,"71",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-20","0.31","71","82","64"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-21","0.01","63","79","52"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-22","0.00","62","69","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-23",,"68",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-24","0.04","57","77","46"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-25","0.00","56","65","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-26","0.00","64",,"56"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-27","0.00","65","77","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-28",,"64",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-29",,"69",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-30",,"67","77","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-10-31",,"67","76","63"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-01","0.47","67","70","63"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-02","1.85","64",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-03","0.00","62",,"54"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-04",,"62","76","52"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-05",,"65",,"57"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-06",,"70",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-07",,"67","82",
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-08",,"65",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-09",,"69",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-10",,"71",,"66"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-11","0.12","68","79",
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-12","0.00","71",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-13",,"71","85","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-14",,"79",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-15","1.10","72","92","61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-16","0.00","65",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-17",,"71",,"62"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-18",,"74",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-19",,"69","85","63"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-20","0.20","67",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-21","0.00","70",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-22",,"72",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-23",,"75",,"66"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-24",,"79",,"70"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-25","0.35","74","90","67"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-26","0.00","65","77","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-27","1.46","62","69","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-28","0.03","66",,"52"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-29","0.00","70","85","61"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-11-30",,"74",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-01",,"77","87","70"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-02",,"80",,"69"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-03","0.16","65","94","56"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-04","0.00","72",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-05",,"71","92","63"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-06",,"67","77","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-07",,"75",,"63"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-08",,"83",,"75"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-09","0.12","74","94","69"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-10","0.00","67","82","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-11",,"71",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-12",,"75",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-13",,"79",,"69"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-14",,"81",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-15",,"85","95","76"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-16","0.00","83","95","73"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-17",,"86",,"77"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-18",,"82","98","76"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-19","0.01","79","91","73"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-20","0.00","80","88","74"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-21",,"80",,"72"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-22",,"83",,"76"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-23",,"85",,"77"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-24",,"86","96","77"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-25",,"90",,"81"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-26",,"89","101","81"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-27","0.04","83","102","75"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-28","0.00","85","93","75"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-29",,"88",,"79"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-30",,"89","100","80"
"AR000875850","BUENOS AIRES OBSERV, AR","2013-12-31","0.00","81","98","74"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-01",,"83",,"74"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-02","2.44","73","92","64"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-03","0.59","69","83","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-04","0.00","72",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-05",,"81",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-06",,"85",,"76"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-07",,"81","95",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-08",,"74","83","64"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-09",,"79",,"70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-10","0.01","81","90","72"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-11","0.00","73","91","62"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-12",,"67","78","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-13",,"73",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-14",,"77",,"71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-15",,"82",,"74"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-16",,"86",,"77"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-17",,"88","95","77"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-18",,"90",,"81"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-19","0.08","82","101","71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-20","0.00","83",,"77"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-21","1.26","80","93","70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-22","0.28","80",,"70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-23","0.00","89",,"80"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-24","1.97","72","99","62"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-25","0.00","64","74","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-26","0.00","71",,"63"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-27",,"77",,"71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-28",,"75","85","71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-29","1.46","75",,"71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-30","0.00","79",,"73"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-01-31",,"81",,"72"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-01","0.02","75","93","70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-02","1.06","72","77","69"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-03","0.55","71","78","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-04","0.04","74",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-05","0.00","81",,"74"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-06","2.13","67","77","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-07","1.65","72",,"63"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-08","2.09","78",,"70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-09","1.14","74","91","69"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-10","0.00","75","82","70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-11","0.04","73","78",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-12","1.18","74",,"64"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-13","0.00","73","83","68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-14","0.03","68","77","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-15","0.00","69",,
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-16",,"73",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-17",,"75",,"71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-18","0.00","76","83","72"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-19","0.12","76","85","72"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-20","0.00","74","80","68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-21",,"74","83","68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-22",,"74","85","67"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-23",,"74","81","63"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-24",,"75",,"66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-25",,"67","86","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-26",,"64","73","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-27",,"65",,"54"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-02-28",,"68","77","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-01",,"70","76","64"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-02",,"69","77","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-03",,"71","79","68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-04","1.81","71",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-05","0.04","73",,"65"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-06","0.00","72","85","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-07",,"69",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-08",,"72","83","61"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-09",,"72","81","65"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-10","0.04","65","80","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-11","0.00","66",,"52"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-12",,"72",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-13",,"74","84","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-14",,"72","82","70"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-15",,"71",,
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-16",,"72",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-17","0.00","72","85","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-18",,"62","78","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-19","0.59","63","70","56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-20","0.00","67",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-21","0.12","64","68","55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-22","0.00","59",,"46"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-23",,"63",,"53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-24",,"67","76","55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-25",,"69","77","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-26",,"69","78","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-27","0.00","71",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-28","0.47","72",,"66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-29","0.00","75",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-30","0.75","71","85",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-03-31","0.00","62","72","51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-01",,"66",,"57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-02",,"69","74","66"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-03",,"72",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-04","0.02","75",,"69"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-05","0.04","71","81",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-06","1.85","72",,"68"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-07","0.00","72","75","71"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-08","2.40","71",,"67"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-09","0.00","67","77","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-10",,"64","77","55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-11",,"61","76","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-12",,"60","70",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-13",,"56","62","52"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-14",,"56",,"45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-15",,"59",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-16",,"66",,"57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-17",,"65","76","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-18",,"58","76","46"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-19",,"58",,"48"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-20",,"62","74","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-21",,"66",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-22",,"60","76","50"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-23",,"60",,"50"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-24",,"61",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-25",,"62","74","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-26",,"61",,"56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-27",,"65",,"59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-28","0.12","67",,"60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-29","0.00","62","74","60"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-04-30","0.55","63",,"61"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-01","0.00","62",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-02",,"62",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-03",,"66","73","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-04","0.02","63","67","56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-05","0.00","60","67",
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-06",,"63","67","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-07",,"63",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-08",,"60","71","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-09",,"60",,"53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-10",,"64",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-11","0.16","62","71","58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-12","0.28","62",,"59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-13","0.04","63",,"56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-14","0.00","63","73","57"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-15","2.05","64","69","59"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-16","0.00","58","69","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-17","0.12","58","65","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-18","0.00","55",,"45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-19","0.12","56","65","50"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-20","0.00","54","63","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-21","1.73","55","58","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-22","0.79","52","58","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-23","0.01","49","57","41"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-24","0.00","50",,"41"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-25",,"53",,"45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-26",,"54","65","45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-27",,"51","64","43"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-28",,"54",,"46"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-29",,"58",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-30","0.00","60","65","56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-05-31","0.00","59",,
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-01",,"55",,"45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-02",,"56","70","47"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-03",,"58","70","51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-04",,"58","66","53"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-05",,"54",,"47"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-06",,"52","62","41"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-07","0.16","56","62","44"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-08","0.04","50",,"40"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-09","0.00","58",,"44"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-10",,"57","68","49"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-11","0.04","58","67","54"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-12","0.79","63",,"55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-13","0.91","51","70","45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-14","0.00","46","58","38"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-15",,"53",,"39"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-16","0.04","57",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-17","0.00","49","66","42"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-18",,"47","58","40"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-19",,"44",,"35"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-20",,"51",,"36"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-21",,"53","63","46"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-22","0.00","58",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-23","0.01","60",,"56"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-24","0.16","55","65","46"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-25","0.00","51","63","45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-26",,"52",,"44"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-27",,"51",,"42"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-28",,"48","64","38"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-29",,"47","64","40"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-06-30",,"48","58","41"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-01",,"45","59","38"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-02",,"49",,"40"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-03",,"55",,"40"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-04",,"49","66","42"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-05","0.16","56","60","44"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-07","0.01","53",,"41"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-08","0.00","51","66","43"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-09",,"51",,"43"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-10",,"53","60","45"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-11",,"56","60","52"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-12",,"58","61","55"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-13","2.05","60",,"58"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-14","0.00","59",,"51"
"AR000875850","BUENOS AIRES OBSERV, AR","2014-07-15","0.47","64","70","58"
